country,region,market_category,founded
ES,Comunidad de Madrid,Mobile,2016-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2015-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2015-01-01
ES,Región de Murcia,Other,2015-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2015-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2015-01-01
ES,Andalucía,Other,2015-01-01
ES,País Vasco/Euskadi,Software & SaaS,2015-01-01
ES,Comunitat Valenciana,Other,2015-01-01
ES,Cataluña/Catalunya,Software & SaaS,2015-01-01
ES,Castilla y León,Finance & FinTech,2015-01-01
ES,Cataluña/Catalunya,Software & SaaS,2015-01-01
ES,Comunidad de Madrid,Software & SaaS,2015-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2015-01-01
ES,Comunidad de Madrid,Healthcare,2015-01-01
ES,Comunidad de Madrid,Travel & Hospitality,2015-01-01
ES,Cataluña/Catalunya,Software & SaaS,2015-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2015-01-01
ES,Comunidad de Madrid,Healthcare,2015-01-01
ES,Andalucía,Other,2015-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2015-01-01
ES,Comunitat Valenciana,Healthcare,2015-01-01
ES,Andalucía,Healthcare,2015-01-01
ES,Cataluña/Catalunya,Real Estate,2015-01-01
ES,Comunidad de Madrid,Software & SaaS,2015-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2015-01-01
ES,Comunidad de Madrid,Other,2015-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2015-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2015-01-01
ES,Cataluña/Catalunya,Healthcare,2015-01-01
ES,Comunidad de Madrid,Analytics & AI,2015-01-01
ES,Cataluña/Catalunya,Other,2015-01-01
ES,Comunidad de Madrid,Other,2015-01-01
ES,Cataluña/Catalunya,Software & SaaS,2015-01-01
ES,Cataluña/Catalunya,Other,2015-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2015-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2015-01-01
ES,País Vasco/Euskadi,Hardware & Semiconductors,2015-01-01
ES,Principado de Asturias,Software & SaaS,2015-01-01
ES,Cataluña/Catalunya,Other,2015-01-01
ES,Comunidad de Madrid,Analytics & AI,2015-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2015-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2015-01-01
ES,Cataluña/Catalunya,Other,2015-01-01
ES,Comunitat Valenciana,Social & Communication,2015-01-01
ES,Comunidad de Madrid,Software & SaaS,2015-01-01
ES,Cataluña/Catalunya,Other,2015-01-01
ES,Comunitat Valenciana,E-Commerce & Retail,2015-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2015-01-01
ES,Cataluña/Catalunya,Software & SaaS,2015-01-01
ES,Cataluña/Catalunya,Software & SaaS,2015-01-01
ES,Cataluña/Catalunya,Healthcare,2015-01-01
ES,Comunidad de Madrid,Hardware & Semiconductors,2015-01-01
ES,Comunidad de Madrid,Mobile,2015-01-01
ES,Illes Balears,E-Commerce & Retail,2015-01-01
ES,Comunidad de Madrid,Healthcare,2015-01-01
ES,Comunitat Valenciana,Software & SaaS,2015-01-01
ES,Cataluña/Catalunya,Education,2015-01-01
ES,Cataluña/Catalunya,Education,2015-01-01
ES,Cataluña/Catalunya,Real Estate,2015-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2015-01-01
ES,Cataluña/Catalunya,Other,2015-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2015-01-01
ES,Cataluña/Catalunya,Software & SaaS,2015-01-01
ES,Cataluña/Catalunya,Other,2015-01-01
ES,Cataluña/Catalunya,Other,2015-01-01
ES,Comunitat Valenciana,Other,2015-01-01
ES,Andalucía,Manufacturing & Logistics,2015-01-01
ES,Castilla y León,Other,2015-01-01
ES,Comunidad de Madrid,Healthcare,2015-01-01
ES,Andalucía,Education,2015-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2015-01-01
ES,Cataluña/Catalunya,Clean Tech & Energy,2015-01-01
ES,Comunidad de Madrid,Real Estate,2015-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2015-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2015-01-01
ES,Comunidad de Madrid,Analytics & AI,2015-01-01
ES,Aragón,Security,2015-01-01
ES,Comunidad de Madrid,Mobile,2015-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2015-01-01
ES,Cataluña/Catalunya,Healthcare,2015-01-01
ES,Andalucía,Advertising & Marketing,2015-01-01
ES,Comunidad de Madrid,Finance & FinTech,2015-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2015-01-01
ES,Comunidad de Madrid,Analytics & AI,2015-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2015-01-01
ES,Comunidad de Madrid,Other,2015-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2015-01-01
ES,Cataluña/Catalunya,Analytics & AI,2015-01-01
ES,Cataluña/Catalunya,Biotechnology,2015-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2015-01-01
ES,Comunidad de Madrid,Analytics & AI,2015-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2015-01-01
ES,Cataluña/Catalunya,Healthcare,2015-01-01
ES,Comunidad de Madrid,Social & Communication,2015-01-01
ES,Cataluña/Catalunya,Analytics & AI,2015-01-01
ES,Cataluña/Catalunya,Biotechnology,2015-01-01
ES,País Vasco/Euskadi,Biotechnology,2015-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2015-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2015-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2015-01-01
ES,Comunitat Valenciana,Healthcare,2015-01-01
ES,Comunidad de Madrid,Mobile,2015-01-01
ES,Cataluña/Catalunya,Other,2014-01-01
ES,Región de Murcia,Analytics & AI,2014-01-01
ES,Comunitat Valenciana,Software & SaaS,2014-01-01
ES,Comunidad de Madrid,Entertainment & Media,2014-01-01
ES,Comunidad de Madrid,Software & SaaS,2014-01-01
ES,Comunitat Valenciana,Manufacturing & Logistics,2014-01-01
ES,Comunitat Valenciana,Finance & FinTech,2014-01-01
ES,Cataluña/Catalunya,Other,2014-01-01
ES,Comunitat Valenciana,Other,2014-01-01
ES,País Vasco/Euskadi,Education,2014-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2014-01-01
ES,Comunitat Valenciana,Entertainment & Media,2014-01-01
ES,Comunitat Valenciana,Entertainment & Media,2014-01-01
ES,Cataluña/Catalunya,Analytics & AI,2014-01-01
ES,Comunitat Valenciana,E-Commerce & Retail,2014-01-01
ES,Comunidad de Madrid,Other,2014-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2014-01-01
ES,Comunidad de Madrid,Other,2014-01-01
ES,Comunitat Valenciana,Other,2014-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2014-01-01
ES,Comunidad de Madrid,Other,2014-01-01
ES,Comunitat Valenciana,Other,2014-01-01
ES,País Vasco/Euskadi,Other,2014-01-01
ES,Comunidad de Madrid,Other,2014-01-01
ES,Comunidad de Madrid,Analytics & AI,2014-01-01
ES,Comunidad de Madrid,Healthcare,2014-01-01
ES,Cataluña/Catalunya,Analytics & AI,2014-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2014-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2014-01-01
ES,Canarias,Other,2014-01-01
ES,Aragón,Other,2014-01-01
ES,Comunidad de Madrid,Software & SaaS,2014-01-01
ES,Cataluña/Catalunya,Other,2014-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2014-01-01
ES,Cataluña/Catalunya,Healthcare,2014-01-01
ES,Cataluña/Catalunya,Software & SaaS,2014-01-01
ES,Comunitat Valenciana,Software & SaaS,2014-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2014-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2014-01-01
ES,Comunitat Valenciana,Software & SaaS,2014-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2014-01-01
ES,Comunitat Valenciana,Entertainment & Media,2014-01-01
ES,Cataluña/Catalunya,Analytics & AI,2014-01-01
ES,Cataluña/Catalunya,Biotechnology,2014-01-01
ES,Comunitat Valenciana,E-Commerce & Retail,2014-01-01
ES,Cataluña/Catalunya,Clean Tech & Energy,2014-01-01
ES,Comunidad de Madrid,Finance & FinTech,2014-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2014-01-01
ES,Castilla y León,Analytics & AI,2014-01-01
ES,Cataluña/Catalunya,Biotechnology,2014-01-01
ES,Comunidad de Madrid,Other,2014-01-01
ES,Cataluña/Catalunya,Software & SaaS,2014-01-01
ES,Comunidad de Madrid,Real Estate,2014-01-01
ES,Cataluña/Catalunya,Software & SaaS,2014-01-01
ES,Comunidad de Madrid,Analytics & AI,2014-01-01
ES,Comunidad de Madrid,Software & SaaS,2014-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2014-01-01
ES,Canarias,Analytics & AI,2014-01-01
ES,Comunitat Valenciana,Hardware & Semiconductors,2014-01-01
ES,País Vasco/Euskadi,E-Commerce & Retail,2014-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2014-01-01
ES,Cataluña/Catalunya,Other,2014-01-01
ES,Comunitat Valenciana,Software & SaaS,2014-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2014-01-01
ES,País Vasco/Euskadi,Manufacturing & Logistics,2014-01-01
ES,Comunidad de Madrid,Software & SaaS,2014-01-01
ES,Comunitat Valenciana,Biotechnology,2014-01-01
ES,Illes Balears,Software & SaaS,2014-01-01
ES,Comunidad de Madrid,Energy,2014-01-01
ES,Cataluña/Catalunya,Software & SaaS,2014-01-01
ES,Comunidad de Madrid,Software & SaaS,2014-01-01
ES,Comunidad de Madrid,Software & SaaS,2014-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2014-01-01
ES,País Vasco/Euskadi,Biotechnology,2014-01-01
ES,Comunidad de Madrid,Manufacturing & Logistics,2014-01-01
ES,Comunidad de Madrid,Analytics & AI,2014-01-01
ES,Comunitat Valenciana,Manufacturing & Logistics,2014-01-01
ES,País Vasco/Euskadi,Analytics & AI,2014-01-01
ES,Castilla y León,Other,2014-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2014-01-01
ES,Canarias,Mobile,2014-01-01
ES,Comunidad de Madrid,Analytics & AI,2014-01-01
ES,Comunidad de Madrid,Manufacturing & Logistics,2014-01-01
ES,Principado de Asturias,Analytics & AI,2014-01-01
ES,Comunidad de Madrid,Travel & Hospitality,2014-01-01
ES,Comunitat Valenciana,Mobile,2014-01-01
ES,Cataluña/Catalunya,Mobile,2014-01-01
ES,Principado de Asturias,Software & SaaS,2014-01-01
ES,Cataluña/Catalunya,Other,2013-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2013-01-01
ES,Comunidad de Madrid,Entertainment & Media,2013-01-01
ES,Cataluña/Catalunya,Other,2013-01-01
ES,Comunidad de Madrid,Other,2013-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2013-01-01
ES,Comunidad de Madrid,Social & Communication,2013-01-01
ES,Cataluña/Catalunya,Software & SaaS,2013-01-01
ES,Cataluña/Catalunya,Analytics & AI,2013-01-01
ES,Comunidad de Madrid,Software & SaaS,2013-01-01
ES,Comunidad de Madrid,Education,2013-01-01
ES,Cataluña/Catalunya,Other,2013-01-01
ES,Cataluña/Catalunya,Software & SaaS,2013-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2013-01-01
ES,Cataluña/Catalunya,Software & SaaS,2013-01-01
ES,Cataluña/Catalunya,Software & SaaS,2013-01-01
ES,Cataluña/Catalunya,Education,2013-01-01
ES,Comunitat Valenciana,Entertainment & Media,2013-01-01
ES,Comunitat Valenciana,E-Commerce & Retail,2013-01-01
ES,Comunitat Valenciana,Real Estate,2013-01-01
ES,Comunidad de Madrid,Other,2013-01-01
ES,Cataluña/Catalunya,Healthcare,2013-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2013-01-01
ES,Cataluña/Catalunya,Other,2013-01-01
ES,Comunitat Valenciana,Analytics & AI,2013-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2012-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2012-01-01
ES,Comunitat Valenciana,Finance & FinTech,2012-01-01
ES,Comunidad de Madrid,Other,2012-01-01
ES,Comunidad de Madrid,Healthcare,2012-01-01
ES,Comunidad de Madrid,Other,2012-01-01
ES,Comunidad de Madrid,Other,2012-01-01
ES,Comunitat Valenciana,Entertainment & Media,2012-01-01
ES,Comunitat Valenciana,Entertainment & Media,2012-01-01
ES,País Vasco/Euskadi,Other,2012-01-01
ES,Castilla-La Mancha,Other,2012-01-01
ES,Cataluña/Catalunya,Other,2012-01-01
ES,Cataluña/Catalunya,Hardware & Semiconductors,2012-01-01
ES,Comunidad de Madrid,E-Commerce & Retail,2012-01-01
ES,Cataluña/Catalunya,Other,2012-01-01
ES,Comunitat Valenciana,Mobile,2012-01-01
ES,Andalucía,E-Commerce & Retail,2012-01-01
ES,Cataluña/Catalunya,Other,2012-01-01
ES,Cataluña/Catalunya,Software & SaaS,2012-01-01
ES,Cataluña/Catalunya,Other,2012-01-01
ES,Comunidad de Madrid,Other,2012-01-01
ES,Galicia,Travel & Hospitality,2012-01-01
ES,Cataluña/Catalunya,Education,2012-01-01
ES,Cataluña/Catalunya,Entertainment & Media,2012-01-01
ES,Cataluña/Catalunya,Software & SaaS,2012-01-01
ES,Cataluña/Catalunya,Finance & FinTech,2012-01-01
ES,Castilla y León,Travel & Hospitality,2012-01-01
ES,Comunidad de Madrid,Other,2012-01-01
ES,Comunidad de Madrid,Software & SaaS,2012-01-01
ES,Andalucía,Other,2012-01-01
ES,Cataluña/Catalunya,Manufacturing & Logistics,2012-01-01
ES,Galicia,Analytics & AI,2012-01-01
ES,Andalucía,Energy,2011-01-01
ES,Comunidad de Madrid,Analytics & AI,2011-01-01
ES,Andalucía,Clean Tech & Energy,2011-01-01
ES,Comunidad de Madrid,Entertainment & Media,2011-01-01
ES,Comunitat Valenciana,E-Commerce & Retail,2011-01-01
ES,Cataluña/Catalunya,Other,2011-01-01
ES,Andalucía,Hardware & Semiconductors,2011-01-01
ES,Comunidad de Madrid,Software & SaaS,2011-01-01
ES,Comunitat Valenciana,Entertainment & Media,2011-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2011-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2011-01-01
ES,Castilla y León,Software & SaaS,2011-01-01
ES,Comunidad de Madrid,Finance & FinTech,2011-01-01
ES,Cataluña/Catalunya,Healthcare,2011-01-01
ES,Cataluña/Catalunya,Other,2011-01-01
ES,Cataluña/Catalunya,Healthcare,2011-01-01
ES,Comunidad de Madrid,Finance & FinTech,2011-01-01
ES,Andalucía,Analytics & AI,2011-01-01
ES,Cataluña/Catalunya,Other,2010-01-01
ES,Comunidad de Madrid,Software & SaaS,2010-01-01
ES,Cataluña/Catalunya,Travel & Hospitality,2010-01-01
ES,Galicia,Advertising & Marketing,2010-01-01
ES,Comunidad de Madrid,Software & SaaS,2010-01-01
ES,Comunitat Valenciana,Travel & Hospitality,2010-01-01
ES,Illes Balears,Advertising & Marketing,2010-01-01
ES,Andalucía,Other,2010-01-01
ES,Comunidad de Madrid,Security,2010-01-01
ES,Cataluña/Catalunya,Real Estate,2010-01-01
ES,Andalucía,Other,2010-01-01
ES,Cataluña/Catalunya,Energy,2010-01-01
ES,Comunidad de Madrid,Software & SaaS,2010-01-01
ES,Cataluña/Catalunya,Software & SaaS,2009-01-01
ES,Cataluña/Catalunya,Advertising & Marketing,2009-01-01
ES,Comunidad de Madrid,Advertising & Marketing,2009-01-01
ES,Comunidad de Madrid,Travel & Hospitality,2008-01-01
ES,Castilla-La Mancha,Other,2008-01-01
ES,Cataluña/Catalunya,Software & SaaS,2008-01-01
ES,Andalucía,Other,2008-01-01
ES,Cataluña/Catalunya,Other,2008-01-01
ES,Comunidad de Madrid,Education,2008-01-01
ES,Comunitat Valenciana,Other,2008-01-01
ES,Comunidad de Madrid,Other,2007-01-01
ES,Cataluña/Catalunya,E-Commerce & Retail,2006-01-01
ES,Comunidad de Madrid,Finance & FinTech,2005-01-01
ES,Comunitat Valenciana,Other,2004-01-01
ES,Cataluña/Catalunya,Social & Communication,2004-01-01
ES,Aragón,Other,2004-01-01
ES,Comunitat Valenciana,E-Commerce & Retail,2004-01-01
IT,Lazio,Travel & Hospitality,2025-01-01
IT,Lombardia,Software & SaaS,2023-01-01
IT,Abruzzo,Other,2012-01-01
IT,Liguria,Other,2021-01-01
IT,Lombardia,Analytics & AI,2025-01-01
IT,Lombardia,Other,2013-01-01
IT,Campania,Security,2025-01-01
IT,Trentino-Alto Adige/Südtirol,Manufacturing & Logistics,2021-01-01
IT,Toscana,Entertainment & Media,2024-01-01
IT,Friuli-Venezia Giulia,Other,2025-01-01
IT,Lombardia,Healthcare,2017-01-01
IT,Lombardia,Clean Tech & Energy,2024-01-01
IT,Lombardia,Energy,2023-01-01
IT,Lazio,Analytics & AI,2025-01-01
IT,Veneto,Other,2024-01-01
IT,Campania,Other,2025-01-01
IT,Lazio,Other,2024-01-01
IT,Emilia-Romagna,E-Commerce & Retail,2023-01-01
IT,Lombardia,Hardware & Semiconductors,2023-01-01
IT,Lombardia,Software & SaaS,2023-01-01
IT,Toscana,Education,2022-01-01
IT,Veneto,Software & SaaS,2022-01-01
IT,Lombardia,Other,2022-01-01
IT,Lazio,Analytics & AI,2024-01-01
IT,Lombardia,Hardware & Semiconductors,2025-01-01
IT,Lombardia,Analytics & AI,2025-01-01
IT,Lombardia,Other,2025-01-01
IT,Lombardia,Analytics & AI,2022-01-01
IT,Lombardia,Analytics & AI,2020-01-01
IT,Emilia-Romagna,Software & SaaS,2025-01-01
IT,Lombardia,Clean Tech & Energy,2025-01-01
IT,Lombardia,Other,2017-01-01
IT,Calabria,Software & SaaS,2018-01-01
IT,Lazio,Education,2018-01-01
IT,Emilia-Romagna,Analytics & AI,2019-01-01
IT,Puglia,Entertainment & Media,2020-01-01
IT,Lazio,Software & SaaS,2021-01-01
IT,Lombardia,Other,2021-01-01
IT,Veneto,Other,2022-01-01
IT,Emilia-Romagna,Entertainment & Media,2022-01-01
IT,Lombardia,Finance & FinTech,2022-01-01
IT,Piemonte,Other,2022-01-01
IT,Sardegna,Software & SaaS,2022-01-01
IT,Emilia-Romagna,Healthcare,2022-01-01
IT,Emilia-Romagna,Other,2022-01-01
IT,Lazio,Energy,2022-01-01
IT,Lombardia,Manufacturing & Logistics,2022-01-01
IT,Liguria,Travel & Hospitality,2022-01-01
IT,Sicilia,Real Estate,2022-01-01
IT,Piemonte,Other,2023-01-01
IT,Toscana,Other,2023-01-01
IT,Sardegna,Healthcare,2023-01-01
IT,Marche,Software & SaaS,2023-01-01
IT,Lombardia,Finance & FinTech,2023-01-01
IT,Valle d'Aosta/Vallée d'Aoste,Manufacturing & Logistics,2023-01-01
IT,Lazio,Healthcare,2023-01-01
IT,Friuli-Venezia Giulia,Finance & FinTech,2023-01-01
IT,Campania,Other,2023-01-01
IT,Lazio,Manufacturing & Logistics,2023-01-01
IT,Lombardia,Analytics & AI,2023-01-01
IT,Lazio,Other,2023-01-01
IT,Lazio,Social & Communication,2024-01-01
IT,Lombardia,Other,2024-01-01
IT,Abruzzo,Manufacturing & Logistics,2024-01-01
IT,Lombardia,Analytics & AI,2024-01-01
IT,Lombardia,Analytics & AI,2024-01-01
IT,Lombardia,Healthcare,2024-01-01
IT,Lombardia,Education,2024-01-01
IT,Campania,Healthcare,2024-01-01
IT,Lombardia,Other,2024-01-01
IT,Liguria,Analytics & AI,2024-01-01
IT,Piemonte,Other,2024-01-01
IT,Sicilia,Analytics & AI,2024-01-01
IT,Lombardia,Software & SaaS,2024-01-01
IT,Emilia-Romagna,Biotechnology,2024-01-01
IT,Emilia-Romagna,Finance & FinTech,2024-01-01
IT,Lazio,Other,2024-01-01
IT,Lombardia,Other,2024-01-01
IT,Lazio,Security,2024-01-01
IT,Piemonte,Hardware & Semiconductors,2024-01-01
IT,Toscana,Healthcare,2025-01-01
IT,Toscana,Security,2025-01-01
IT,Piemonte,Analytics & AI,2025-01-01
IT,Lombardia,Finance & FinTech,2025-01-01
IT,Puglia,Other,2023-01-01
IT,Puglia,Software & SaaS,2025-01-01
IT,Piemonte,Mobile,2024-01-01
IT,Lazio,Software & SaaS,2015-01-01
IT,Abruzzo,Finance & FinTech,2022-01-01
IT,Campania,Analytics & AI,2024-01-01
IT,Lombardia,E-Commerce & Retail,2021-01-01
IT,Lombardia,Clean Tech & Energy,2024-01-01
IT,Piemonte,Clean Tech & Energy,2024-01-01
IT,Lombardia,Mobile,2022-01-01
IT,Lombardia,Software & SaaS,2024-01-01
IT,Lombardia,Analytics & AI,2024-01-01
IT,Lombardia,Other,2024-01-01
IT,Lombardia,Other,2024-01-01
IT,Lombardia,Analytics & AI,2022-01-01
IT,Toscana,Advertising & Marketing,2016-01-01
IT,Piemonte,Software & SaaS,2024-01-01
IT,Emilia-Romagna,Manufacturing & Logistics,2023-01-01
IT,Lombardia,Software & SaaS,2024-01-01
IT,Campania,Travel & Hospitality,2023-01-01
IT,Lombardia,Entertainment & Media,2016-01-01
IT,Piemonte,Finance & FinTech,2024-01-01
IT,Toscana,Other,2019-01-01
IT,Lombardia,Other,2024-01-01
IT,Valle d'Aosta/Vallée d'Aoste,Other,2024-01-01
IT,Lazio,Other,2020-01-01
IT,Lombardia,Software & SaaS,2024-01-01
IT,Sicilia,Travel & Hospitality,2024-01-01
IT,Sicilia,Other,2024-01-01
IT,Lombardia,Software & SaaS,2024-01-01
IT,Campania,Entertainment & Media,2024-01-01
IT,Lombardia,Analytics & AI,2024-01-01
IT,Lombardia,E-Commerce & Retail,2024-01-01
IT,Lombardia,Finance & FinTech,2024-01-01
IT,Veneto,Analytics & AI,2024-01-01
IT,Lazio,Other,2020-01-01
IT,Veneto,Software & SaaS,2024-01-01
IT,Veneto,Real Estate,2023-01-01
IT,Veneto,Software & SaaS,2009-01-01
IT,Lombardia,Other,2024-01-01
IT,Lombardia,Other,2024-01-01
IT,Veneto,Advertising & Marketing,2024-01-01
IT,Veneto,Clean Tech & Energy,2019-01-01
IT,Friuli-Venezia Giulia,Analytics & AI,2018-01-01
IT,Campania,Manufacturing & Logistics,2020-01-01
IT,Lombardia,Healthcare,2021-01-01
IT,Piemonte,Software & SaaS,2019-01-01
IT,Piemonte,Software & SaaS,2022-01-01
IT,Piemonte,Manufacturing & Logistics,2021-01-01
IT,Lazio,E-Commerce & Retail,2021-01-01
IT,Lombardia,Analytics & AI,2020-01-01
IT,Lazio,Clean Tech & Energy,2018-01-01
IT,Lombardia,Clean Tech & Energy,2023-01-01
IT,Piemonte,Software & SaaS,2020-01-01
IT,Piemonte,Software & SaaS,2021-01-01
IT,Emilia-Romagna,Energy,2020-01-01
IT,Campania,Travel & Hospitality,2024-01-01
IT,Lombardia,Clean Tech & Energy,2021-01-01
IT,Emilia-Romagna,Hardware & Semiconductors,2022-01-01
IT,Puglia,Manufacturing & Logistics,2021-01-01
IT,Lombardia,Analytics & AI,2022-01-01
IT,Sardegna,Clean Tech & Energy,2020-01-01
IT,Lombardia,Finance & FinTech,2021-01-01
IT,Emilia-Romagna,Manufacturing & Logistics,2021-01-01
IT,Calabria,Other,2019-01-01
IT,Lombardia,Software & SaaS,2018-01-01
IT,Puglia,Clean Tech & Energy,2020-01-01
IT,Lombardia,Software & SaaS,2021-01-01
IT,Piemonte,Software & SaaS,2019-01-01
IT,Piemonte,Analytics & AI,2022-01-01
IT,Lombardia,Real Estate,2023-01-01
IT,Liguria,Manufacturing & Logistics,2021-01-01
IT,Lombardia,Finance & FinTech,2022-01-01
IT,Piemonte,Analytics & AI,2020-01-01
IT,Lazio,Analytics & AI,2021-01-01
IT,Lazio,Software & SaaS,2016-01-01
IT,Calabria,Education,2017-01-01
IT,Campania,Software & SaaS,2022-01-01
IT,Veneto,Analytics & AI,2019-01-01
IT,Piemonte,Analytics & AI,2020-01-01
IT,Marche,Manufacturing & Logistics,2020-01-01
IT,Emilia-Romagna,Analytics & AI,2018-01-01
IT,Veneto,Clean Tech & Energy,2022-01-01
IT,Puglia,Software & SaaS,2022-01-01
IT,Toscana,Software & SaaS,2021-01-01
IT,Friuli-Venezia Giulia,Manufacturing & Logistics,2019-01-01
IT,Lazio,Finance & FinTech,2020-01-01
IT,Veneto,Software & SaaS,2022-01-01
IT,Campania,Energy,2022-01-01
IT,Emilia-Romagna,Software & SaaS,2018-01-01
IT,Abruzzo,Analytics & AI,2021-01-01
IT,Lombardia,Analytics & AI,2022-01-01
IT,Lombardia,Hardware & Semiconductors,2016-01-01
